subject_id,WENSHAOWEN0608
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,28.50
mvc_trial2_kg,26.20
mvc_trial3_kg,27.00
mvc_kg_100_percent,28.50
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,8.55
sample_rate,1000
baseline,442.2220
rms,1.8288
battery_mv_last,3925
battery_percent_last,70
record_time,2026-06-08 14:34:06

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
422272,0.0000,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422273,0.0010,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422274,0.0020,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422275,0.0030,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422276,0.0040,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422277,0.0050,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422278,0.0060,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422279,0.0070,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422280,0.0080,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422281,0.0090,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422282,0.0100,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422283,0.0110,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422284,0.0120,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422285,0.0130,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422286,0.0140,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422287,0.0150,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422288,0.0160,440,-2.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422289,0.0170,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422290,0.0180,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422291,0.0190,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422292,0.0200,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422293,0.0210,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422294,0.0220,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422295,0.0230,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422296,0.0240,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422297,0.0250,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422298,0.0260,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422299,0.0270,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422300,0.0280,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422301,0.0290,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422302,0.0300,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422303,0.0310,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422304,0.0320,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422305,0.0330,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422306,0.0340,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422307,0.0350,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422308,0.0360,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422309,0.0370,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422310,0.0380,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422311,0.0390,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422312,0.0400,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422313,0.0410,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422314,0.0420,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422315,0.0430,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422316,0.0440,441,-1.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422317,0.0450,444,1.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422318,0.0460,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422319,0.0470,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422320,0.0480,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422321,0.0490,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422322,0.0500,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422323,0.0510,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422324,0.0520,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422325,0.0530,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422326,0.0540,442,-0.2220,3924,70,28.50,30% MVC,8.55,Controlled_Force
422327,0.0550,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
422328,0.0560,443,0.7780,3924,70,28.50,30% MVC,8.55,Controlled_Force
