subject_id,WENSHAOWEN0608
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,28.50
mvc_trial2_kg,26.20
mvc_trial3_kg,27.00
mvc_kg_100_percent,28.50
manual_mvc_trial_kg,
mvc_level,30% MVC
target_force_kg,8.55
sample_rate,1000
baseline,442.2690
rms,1.9250
battery_mv_last,3924
battery_percent_last,70
record_time,2026-06-08 14:33:02

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
358336,0.0000,444,1.7310,3925,70,28.50,30% MVC,8.55,Controlled_Force
358337,0.0010,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358338,0.0020,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358339,0.0030,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358340,0.0040,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358341,0.0050,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358342,0.0060,445,2.7310,3925,70,28.50,30% MVC,8.55,Controlled_Force
358343,0.0070,443,0.7310,3925,70,28.50,30% MVC,8.55,Controlled_Force
358344,0.0080,441,-1.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358345,0.0090,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358346,0.0100,443,0.7310,3925,70,28.50,30% MVC,8.55,Controlled_Force
358347,0.0110,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358348,0.0120,443,0.7310,3925,70,28.50,30% MVC,8.55,Controlled_Force
358349,0.0130,441,-1.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358350,0.0140,441,-1.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358351,0.0150,441,-1.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
358352,0.0160,442,-0.2690,3925,70,28.50,30% MVC,8.55,Controlled_Force
