subject_id,WENSHAOWEN0608
muscle,ForearmFlexor
test_type,Controlled_Force
mvc_trial1_kg,28.50
mvc_trial2_kg,26.20
mvc_trial3_kg,27.00
mvc_kg_100_percent,28.50
manual_mvc_trial_kg,
mvc_level,60% MVC
target_force_kg,17.10
sample_rate,1000
baseline,442.3250
rms,2.5540
battery_mv_last,3924
battery_percent_last,70
record_time,2026-06-08 14:35:48

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
524096,0.0000,441,-1.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
524097,0.0010,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524098,0.0020,442,-0.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
524099,0.0030,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524100,0.0040,444,1.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524101,0.0050,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524102,0.0060,444,1.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524103,0.0070,441,-1.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
524104,0.0080,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524105,0.0090,441,-1.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
524106,0.0100,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524107,0.0110,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524108,0.0120,441,-1.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
524109,0.0130,442,-0.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
524110,0.0140,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524111,0.0150,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524112,0.0160,443,0.6750,3922,70,28.50,60% MVC,17.10,Controlled_Force
524113,0.0170,442,-0.3250,3922,70,28.50,60% MVC,17.10,Controlled_Force
