subject_id,WENSHAOWEN0608
muscle,ForearmFlexor
test_type,MVC
mvc_trial1_kg,28.50
mvc_trial2_kg,0.00
mvc_trial3_kg,0.00
mvc_kg_100_percent,0.00
manual_mvc_trial_kg,28.5
mvc_level,100% MVC
target_force_kg,28.50
sample_rate,1000
baseline,442.3210
rms,4.2135
battery_mv_last,3929
battery_percent_last,70
record_time,2026-06-08 14:28:00

sample_index,time_sec,adc_raw,emg_centered,battery_mv,battery_percent,mvc_kg_100_percent,mvc_level,target_force_kg,test_type
39168,0.0000,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39169,0.0010,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39170,0.0020,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39171,0.0030,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39172,0.0040,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39173,0.0050,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39174,0.0060,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39175,0.0070,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39176,0.0080,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39177,0.0090,445,2.6790,3930,70,0.00,100% MVC,28.50,MVC
39178,0.0100,445,2.6790,3930,70,0.00,100% MVC,28.50,MVC
39179,0.0110,446,3.6790,3930,70,0.00,100% MVC,28.50,MVC
39180,0.0120,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39181,0.0130,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39182,0.0140,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39183,0.0150,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39184,0.0160,440,-2.3210,3930,70,0.00,100% MVC,28.50,MVC
39185,0.0170,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39186,0.0180,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39187,0.0190,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39188,0.0200,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39189,0.0210,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39190,0.0220,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39191,0.0230,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39192,0.0240,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39193,0.0250,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39194,0.0260,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39195,0.0270,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39196,0.0280,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39197,0.0290,440,-2.3210,3930,70,0.00,100% MVC,28.50,MVC
39198,0.0300,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39199,0.0310,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39200,0.0320,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39201,0.0330,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39202,0.0340,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39203,0.0350,440,-2.3210,3930,70,0.00,100% MVC,28.50,MVC
39204,0.0360,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39205,0.0370,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39206,0.0380,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39207,0.0390,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39208,0.0400,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39209,0.0410,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39210,0.0420,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39211,0.0430,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39212,0.0440,444,1.6790,3930,70,0.00,100% MVC,28.50,MVC
39213,0.0450,442,-0.3210,3930,70,0.00,100% MVC,28.50,MVC
39214,0.0460,441,-1.3210,3930,70,0.00,100% MVC,28.50,MVC
39215,0.0470,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39216,0.0480,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39217,0.0490,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39218,0.0500,443,0.6790,3930,70,0.00,100% MVC,28.50,MVC
39219,0.0510,440,-2.3210,3930,70,0.00,100% MVC,28.50,MVC
